GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
126069,ZNF491,zinc finger protein 491,4.69,7.90E-01,0.985,
2938,GSTA1,glutathione S-transferase alpha 1,11.31,7.90E-01,0.985,
6746,SSR2,"signal sequence receptor, beta (translocon-associated protein beta)",16.51,7.90E-01,0.985,
,LOC642533.aApr07-unspliced,unknown,4.69,7.90E-01,0.985,
392307,C9orf128,chromosome 9 open reading frame 128,6.29,7.90E-01,0.985,
,201442_s_at_collapsed.par.X.40325252.40341480,unknown,4.69,7.90E-01,0.985,
5827,PXMP2,"peroxisomal membrane protein 2, 22kDa",13.02,7.90E-01,0.985,
7471,WNT1,"wingless-type MMTV integration site family, member 1",16.5,7.90E-01,0.985,
143471,PSMA8,"proteasome (prosome, macropain) subunit, alpha type, 8",6.29,7.90E-01,0.986,
23741,EID1,EP300 interacting inhibitor of differentiation 1,14.75,7.91E-01,0.986,
,BC041865,unknown,3.14,7.91E-01,0.986,
8784,TNFRSF18,"tumor necrosis factor receptor superfamily, member 18",6.29,7.91E-01,0.986,
158798,AKAP14,A kinase (PRKA) anchor protein 14,4.68,7.91E-01,0.986,
,rawshobu.aApr07,unknown,6.28,7.91E-01,0.986,
51759,C9orf78,chromosome 9 open reading frame 78,13.01,7.91E-01,0.986,
23301,EHBP1,EH domain binding protein 1,14.74,7.91E-01,0.986,
10302,SNAPC5,"small nuclear RNA activating complex, polypeptide 5, 19kDa",16.49,7.91E-01,0.986,
644844,LOC644844,hypothetical LOC644844,6.28,7.91E-01,0.986,
64897,C12orf43,chromosome 12 open reading frame 43,13,7.91E-01,0.986,
4991,OR1D2,"olfactory receptor, family 1, subfamily D, member 2",13,7.92E-01,0.986,
55585,UBE2Q1,ubiquitin-conjugating enzyme E2Q family member 1,13,7.92E-01,0.986,
3768,KCNJ12,"potassium inwardly-rectifying channel, subfamily J, member 12",14.73,7.92E-01,0.986,
401474,SAMD12,sterile alpha motif domain containing 12,4.67,7.92E-01,0.986,
,217474_at_collapsed.par.17.64179846.64185030,unknown,4.67,7.92E-01,0.986,
54475,NLE1,notchless homolog 1 (Drosophila),16.46,7.92E-01,0.987,
,BC041347,unknown,3.13,7.93E-01,0.987,
196374,KRT78,keratin 78,4.66,7.93E-01,0.987,
27197,GPR82,G protein-coupled receptor 82,6.26,7.93E-01,0.987,
6878,TAF6,"TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa",16.45,7.93E-01,0.987,
92014,MCART1,mitochondrial carrier triple repeat 1,4.66,7.93E-01,0.987,
2068,ERCC2,"excision repair cross-complementing rodent repair deficiency, complementation group 2",14.71,7.93E-01,0.987,
,BC126314,unknown,3.12,7.93E-01,0.987,
9185,REPS2,RALBP1 associated Eps domain containing 2,16.44,7.93E-01,0.987,
,217333_at_collapsed.par.X.127676856.127677419,unknown,4.66,7.93E-01,0.987,
,PSMD11.aApr07,unknown,4.66,7.94E-01,0.987,
1188,CLCNKB,chloride channel Kb,11.25,7.94E-01,0.987,
462,SERPINC1,"serpin peptidase inhibitor, clade C (antithrombin), member 1",16.44,7.94E-01,0.987,
,BC035195,unknown,4.65,7.94E-01,0.988,
23251,KIAA1024,KIAA1024,16.43,7.94E-01,0.988,
126695,C1orf172,chromosome 1 open reading frame 172,6.25,7.94E-01,0.988,
55286,C4orf19,chromosome 4 open reading frame 19,12.96,7.94E-01,0.988,
641649,TMEM91,transmembrane protein 91,4.65,7.94E-01,0.988,
256957,C17orf66,chromosome 17 open reading frame 66,4.65,7.94E-01,0.988,
140881,DEFB129,"defensin, beta 129",6.25,7.94E-01,0.988,
5493,PPL,periplakin,14.68,7.94E-01,0.988,
10307,APBB3,"amyloid beta (A4) precursor protein-binding, family B, member 3",3.11,7.95E-01,0.988,
7769,ZNF226,zinc finger protein 226,3.11,7.95E-01,0.988,
10794,ZNF460,zinc finger protein 460,16.41,7.95E-01,0.988,
4014,LOR,loricrin,16.41,7.95E-01,0.988,
,HSPA4.aApr07,unknown,7.87,7.95E-01,0.988,
,215964_at_collapsed.par.8.51091104.51091591,unknown,4.64,7.95E-01,0.989,
257101,ZNF683,zinc finger protein 683,6.23,7.95E-01,0.989,
4729,NDUFV2,"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa",7.87,7.96E-01,0.989,
4185,ADAM11,ADAM metallopeptidase domain 11,16.4,7.95E-01,0.989,
284014,LOC284014,hypothetical protein LOC284014,3.1,7.96E-01,0.989,
29841,GRHL1,grainyhead-like 1 (Drosophila),3.1,7.96E-01,0.989,
10011,SRA1,steroid receptor RNA activator 1,4.63,7.96E-01,0.989,
5859,QARS,glutaminyl-tRNA synthetase,12.92,7.96E-01,0.989,
63891,RNF123,ring finger protein 123,12.92,7.96E-01,0.989,
,AL137382,unknown,4.63,7.96E-01,0.989,
115286,SLC25A26,"solute carrier family 25, member 26",9.52,7.96E-01,0.989,
25906,C11orf51,chromosome 11 open reading frame 51,4.63,7.97E-01,0.989,
121506,ERP27,endoplasmic reticulum protein 27 kDa,6.22,7.97E-01,0.989,
5879,RAC1,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",6.22,7.97E-01,0.99,
6328,SCN3A,"sodium channel, voltage-gated, type III, alpha subunit",12.91,7.97E-01,0.99,
,BC032716,unknown,3.09,7.97E-01,0.99,
,AK128329,unknown,3.09,7.97E-01,0.99,
60528,ELAC2,elaC homolog 2 (E. coli),16.37,7.97E-01,0.99,
5889,RAD51C,RAD51 homolog C (S. cerevisiae),16.37,7.97E-01,0.99,
92799,SHKBP1,SH3KBP1 binding protein 1,6.21,7.97E-01,0.99,
6652,SORD,sorbitol dehydrogenase,4.62,7.97E-01,0.99,
164237,WFDC13,WAP four-disulfide core domain 13,4.62,7.98E-01,0.99,
83698,CALN1,calneuron 1,6.21,7.98E-01,0.99,
84064,HDHD2,haloacid dehalogenase-like hydrolase domain containing 2,6.2,7.98E-01,0.99,
,RP1-102G20.1,unknown,11.18,7.98E-01,0.99,
4636,MYL5,"myosin, light chain 5, regulatory",16.35,7.98E-01,0.99,
6449,SGTA,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha",14.61,7.98E-01,0.99,
1040,CDS1,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1,16.35,7.98E-01,0.99,
90204,ZSWIM1,"zinc finger, SWIM-type containing 1",6.19,7.99E-01,0.99,
57393,TMEM27,transmembrane protein 27,6.19,7.99E-01,0.99,
57570,TRMT5,TRM5 tRNA methyltransferase 5 homolog (S. cerevisiae),4.6,7.99E-01,0.991,
,klyfoy.aApr07-unspliced,unknown,4.6,7.99E-01,0.991,
53940,FTHL17,"ferritin, heavy polypeptide-like 17",4.6,7.99E-01,0.991,
50836,TAS2R8,"taste receptor, type 2, member 8",12.87,7.99E-01,0.991,
84931,FLJ14816,hypothetical protein FLJ14816,4.6,7.99E-01,0.991,
64066,MMP27,matrix metallopeptidase 27,12.87,7.99E-01,0.991,
9399,STOML1,stomatin (EPB72)-like 1,16.33,7.99E-01,0.991,
23219,FBXO28,F-box protein 28,16.33,7.99E-01,0.991,
,rulor.aApr07,unknown,7.81,7.99E-01,0.991,
11188,NISCH,nischarin,16.32,8.00E-01,0.991,
56256,SERTAD4,SERTA domain containing 4,4.6,8.00E-01,0.991,
,AK095554,unknown,3.07,8.00E-01,0.991,
,BC048997,unknown,3.07,8.00E-01,0.991,
,MUT.aApr07,unknown,4.59,8.00E-01,0.991,
,TMEM162,unknown,3.07,8.00E-01,0.991,
26188,OR1C1,"olfactory receptor, family 1, subfamily C, member 1",4.59,8.00E-01,0.991,
5447,POR,P450 (cytochrome) oxidoreductase,16.31,8.00E-01,0.991,
,216762_at_collapsed.par.2.84503199.84503694,unknown,4.59,8.00E-01,0.991,
9270,ITGB1BP1,integrin beta 1 binding protein 1,3.06,8.01E-01,0.992,
,WDR62.jApr07,unknown,4.59,8.01E-01,0.992,
254240,BPIL2,bactericidal/permeability-increasing protein-like 2,4.58,8.01E-01,0.992,
22800,RRAS2,related RAS viral (r-ras) oncogene homolog 2,4.58,8.01E-01,0.992,
9455,HOMER2,homer homolog 2 (Drosophila),11.14,8.01E-01,0.992,
,RANBP5,unknown,11.14,8.01E-01,0.992,
53981,CPSF2,"cleavage and polyadenylation specific factor 2, 100kDa",4.58,8.01E-01,0.992,
57691,KIAA1586,KIAA1586,4.58,8.01E-01,0.992,
5154,PDGFA,platelet-derived growth factor alpha polypeptide,7.79,8.01E-01,0.992,
,TMEM10,unknown,3.06,8.02E-01,0.992,
,CXXC6,unknown,3.06,8.01E-01,0.992,
10434,LYPLA1,lysophospholipase I,4.58,8.02E-01,0.992,
92359,CRB3,crumbs homolog 3 (Drosophila),6.16,8.01E-01,0.992,
79442,LRRC2,leucine rich repeat containing 2,12.83,8.01E-01,0.992,
84934,C12orf52,chromosome 12 open reading frame 52,12.83,8.01E-01,0.992,
64981,MRPL34,mitochondrial ribosomal protein L34,12.83,8.02E-01,0.992,
1327,COX4I1,cytochrome c oxidase subunit IV isoform 1,16.28,8.02E-01,0.992,
389203,LOC389203,hypothetical gene supported by BC032431,6.16,8.02E-01,0.992,
5382,PMS2L4,postmeiotic segregation increased 2-like 4 pseudogene,3.06,8.02E-01,0.992,
4653,MYOC,"myocilin, trabecular meshwork inducible glucocorticoid response",16.28,8.02E-01,0.992,
169200,TMEM64,transmembrane protein 64,6.16,8.02E-01,0.992,
51693,TRAPPC2L,trafficking protein particle complex 2-like,12.82,8.02E-01,0.992,
,AF010236,unknown,9.44,8.02E-01,0.992,
2641,GCG,glucagon,16.27,8.02E-01,0.992,
83694,RPS6KL1,ribosomal protein S6 kinase-like 1,6.15,8.03E-01,0.992,
50617,ATP6V0A4,"ATPase, H+ transporting, lysosomal V0 subunit a4",12.81,8.03E-01,0.993,
471,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,14.53,8.03E-01,0.993,
9498,SLC4A8,"solute carrier family 4, sodium bicarbonate cotransporter, member 8",16.26,8.03E-01,0.993,
6228,RPS23,ribosomal protein S23,4.56,8.03E-01,0.993,
,bubee.aApr07-unspliced,unknown,6.14,8.03E-01,0.993,
51706,CYB5R1,cytochrome b5 reductase 1,16.25,8.03E-01,0.993,
54987,C1orf123,chromosome 1 open reading frame 123,16.25,8.03E-01,0.993,
55791,C1orf103,chromosome 1 open reading frame 103,12.79,8.04E-01,0.993,
51660,BRP44L,brain protein 44-like,12.79,8.04E-01,0.993,
9777,TM9SF4,transmembrane 9 superfamily protein member 4,14.51,8.04E-01,0.993,
338862,LOC338862,hypothetical protein LOC338862,3.04,8.04E-01,0.993,
,220101_x_at_collapsed.par.17.8033140.8033559,unknown,4.56,8.04E-01,0.993,
5799,PTPRN2,"protein tyrosine phosphatase, receptor type, N polypeptide 2",11.09,8.04E-01,0.993,
128989,C22orf25,chromosome 22 open reading frame 25,3.04,8.04E-01,0.993,
6752,SSTR2,somatostatin receptor 2,14.5,8.04E-01,0.993,
3850,KRT3,keratin 3,12.78,8.04E-01,0.993,
,BC042377,unknown,4.55,8.04E-01,0.993,
390059,OR51M1,"olfactory receptor, family 51, subfamily M, member 1",6.13,8.04E-01,0.993,
2864,FFAR1,free fatty acid receptor 1,6.13,8.04E-01,0.993,
6300,MAPK12,mitogen-activated protein kinase 12,16.23,8.04E-01,0.993,
,204665_at_collapsed.par.1.115123299.115124754,unknown,4.55,8.05E-01,0.993,
148254,ZNF555,zinc finger protein 555,4.55,8.05E-01,0.993,
51504,HSPC152,hypothetical protein HSPC152,4.55,8.05E-01,0.993,
2678,GGT1,gamma-glutamyltransferase 1,3.03,8.05E-01,0.994,
,222254_at_collapsed.par.20.48529719.48529848,unknown,4.54,8.05E-01,0.994,
154197,PNLDC1,poly(A)-specific ribonuclease (PARN)-like domain containing 1,4.54,8.05E-01,0.994,
5871,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,16.21,8.05E-01,0.994,
,BC039678,unknown,3.03,8.06E-01,0.994,
153,ADRB1,"adrenergic, beta-1-, receptor",16.21,8.06E-01,0.994,
55643,BTBD2,BTB (POZ) domain containing 2,16.21,8.05E-01,0.994,
,C14orf24,unknown,3.02,8.06E-01,0.994,
6888,TALDO1,transaldolase 1,16.2,8.06E-01,0.994,
84221,C21orf56,chromosome 21 open reading frame 56,6.11,8.06E-01,0.994,
56940,DUSP22,dual specificity phosphatase 22,12.75,8.06E-01,0.994,
284021,C17orf60,chromosome 17 open reading frame 60,11.05,8.06E-01,0.994,
,LOC283129,unknown,3.02,8.07E-01,0.994,
2553,GABPB1,"GA binding protein transcription factor, beta subunit 1",3.02,8.07E-01,0.994,
80198,MUS81,MUS81 endonuclease homolog (S. cerevisiae),12.74,8.07E-01,0.994,
79803,HPS6,Hermansky-Pudlak syndrome 6,12.74,8.07E-01,0.994,
23232,TBC1D12,"TBC1 domain family, member 12",16.18,8.07E-01,0.994,
64423,INF2,"inverted formin, FH2 and WH2 domain containing",12.74,8.07E-01,0.994,
,205764_at_collapsed.par.11.109666592.109667024,unknown,4.52,8.07E-01,0.995,
140711,C20orf118,chromosome 20 open reading frame 118,6.09,8.07E-01,0.995,
283601,C14orf70,chromosome 14 open reading frame 70,3.01,8.08E-01,0.995,
,216723_at_collapsed.par.13.68483338.68483659,unknown,4.52,8.08E-01,0.995,
10463,SLC30A9,"solute carrier family 30 (zinc transporter), member 9",16.16,8.08E-01,0.995,
340544,LOC340544,hypothetical protein LOC340544,3.01,8.08E-01,0.995,
29979,UBQLN1,ubiquilin 1,6.09,8.08E-01,0.995,
,216414_at_collapsed.par.6.154301362.154301854,unknown,4.51,8.08E-01,0.995,
10673,TNFSF13B,"tumor necrosis factor (ligand) superfamily, member 13b",6.08,8.08E-01,0.995,
84301,DDI2,"DDI1, DNA-damage inducible 1, homolog 2 (S. cerevisiae)",6.08,8.08E-01,0.995,
641372,ACOT6,acyl-CoA thioesterase 6,6.08,8.08E-01,0.995,
4858,NOVA2,neuro-oncological ventral antigen 2,16.15,8.08E-01,0.995,
440028,LOC440028,hypothetical gene supported by BC040853,3,8.08E-01,0.995,
199990,C1orf86,chromosome 1 open reading frame 86,11.02,8.08E-01,0.995,
,BC062294,unknown,4.51,8.08E-01,0.995,
,BC045810,unknown,3,8.09E-01,0.995,
132989,C4orf36,chromosome 4 open reading frame 36,4.51,8.09E-01,0.995,
,IHPK1,unknown,11.01,8.09E-01,0.995,
79177,ZNF576,zinc finger protein 576,12.71,8.09E-01,0.995,
690,BTF3L1,"basic transcription factor 3, like 1 pseudogene",12.7,8.09E-01,0.995,
148229,ATP8B3,"ATPase, class I, type 8B, member 3",16.14,8.09E-01,0.995,
8303,SNN,stannin,16.14,8.09E-01,0.996,
55179,FAIM,Fas apoptotic inhibitory molecule,12.7,8.09E-01,0.996,
,BC041908,unknown,3,8.09E-01,0.996,
,BX647249,unknown,3,8.09E-01,0.996,
22868,FASTKD2,FAST kinase domains 2,14.4,8.10E-01,0.996,
7976,FZD3,frizzled homolog 3 (Drosophila),12.69,8.10E-01,0.996,
65263,PYCRL,pyrroline-5-carboxylate reductase-like,12.69,8.10E-01,0.996,
,AX747592,unknown,10.99,8.10E-01,0.996,
9276,COPB2,"coatomer protein complex, subunit beta 2 (beta prime)",16.12,8.10E-01,0.996,
,EDG8,unknown,7.67,8.10E-01,0.996,
11253,MAN1B1,"mannosidase, alpha, class 1B, member 1",12.68,8.10E-01,0.996,
2673,GFPT1,glutamine-fructose-6-phosphate transaminase 1,16.11,8.10E-01,0.996,
,BC040166,unknown,2.99,8.10E-01,0.996,
352999,C6orf58,chromosome 6 open reading frame 58,6.06,8.10E-01,0.996,
7064,THOP1,thimet oligopeptidase 1,16.11,8.11E-01,0.996,
94234,FOXQ1,forkhead box Q1,6.05,8.11E-01,0.997,
152065,C3orf22,chromosome 3 open reading frame 22,6.05,8.11E-01,0.997,
,UBXD1,unknown,7.66,8.11E-01,0.997,
54478,FAM64A,"family with sequence similarity 64, member A",4.48,8.11E-01,0.997,
,213840_s_at_collapsed.par.19.44115209.44115497,unknown,4.48,8.11E-01,0.997,
23214,XPO6,exportin 6,16.09,8.11E-01,0.997,
80145,THOC7,THO complex 7 homolog (Drosophila),12.66,8.11E-01,0.997,
,BC043510,unknown,2.98,8.12E-01,0.997,
257203,DSCR9,Down syndrome critical region gene 9 (non-protein coding),4.48,8.12E-01,0.997,
93100,NAPRT1,nicotinate phosphoribosyltransferase domain containing 1,4.47,8.12E-01,0.997,
137209,ZNF572,zinc finger protein 572,4.47,8.12E-01,0.997,
347736,TXNDC6,thioredoxin domain containing 6,4.48,8.12E-01,0.997,
,KIAA0515,unknown,9.29,8.12E-01,0.997,
4580,MTX1,metaxin 1,9.29,8.12E-01,0.997,
10296,MAEA,macrophage erythroblast attacher,16.08,8.12E-01,0.997,
84651,SPINK7,"serine peptidase inhibitor, Kazal type 7 (putative)",4.47,8.12E-01,0.997,
4947,OAZ2,ornithine decarboxylase antizyme 2,16.07,8.12E-01,0.997,
,AK025321,unknown,4.47,8.12E-01,0.997,
148870,CCDC27,coiled-coil domain containing 27,4.47,8.13E-01,0.997,
152110,NEK10,NIMA (never in mitosis gene a)- related kinase 10,6.03,8.13E-01,0.997,
60467,BPESC1,"blepharophimosis, epicanthus inversus and ptosis, candidate 1",12.63,8.13E-01,0.997,
89,ACTN3,"actinin, alpha 3",16.06,8.13E-01,0.997,
64091,POPDC2,popeye domain containing 2,2.97,8.13E-01,0.998,
,BC042048,unknown,2.96,8.13E-01,0.998,
286238,LOC286238,hypothetical protein LOC286238,4.46,8.13E-01,0.998,
9093,DNAJA3,"DnaJ (Hsp40) homolog, subfamily A, member 3",10.93,8.13E-01,0.998,
55959,SULF2,sulfatase 2,6.02,8.14E-01,0.998,
285943,LOC285943,hypothetical protein LOC285943,2.96,8.14E-01,0.998,
,chr22.48.008.a,unknown,4.45,8.14E-01,0.998,
,BC030764,unknown,4.45,8.14E-01,0.998,
89801,PPP1R3F,"protein phosphatase 1, regulatory (inhibitor) subunit 3F",6.01,8.14E-01,0.998,
83955,NACAP1,nascent-polypeptide-associated complex alpha polypeptide pseudogene 1,6.01,8.14E-01,0.998,
222537,HS3ST5,heparan sulfate (glucosamine) 3-O-sulfotransferase 5,6.02,8.14E-01,0.998,
4731,NDUFV3,"NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa",6.02,8.14E-01,0.998,
51449,PCYOX1,prenylcysteine oxidase 1,10.93,8.14E-01,0.998,
79751,SLC25A22,"solute carrier family 25 (mitochondrial carrier: glutamate), member 22",12.61,8.14E-01,0.998,
10369,CACNG2,"calcium channel, voltage-dependent, gamma subunit 2",12.61,8.14E-01,0.998,
30814,PLA2G2E,"phospholipase A2, group IIE",12.62,8.14E-01,0.998,
4818,NKG7,natural killer cell group 7 sequence,16.04,8.14E-01,0.998,
9837,GINS1,GINS complex subunit 1 (Psf1 homolog),16.03,8.14E-01,0.998,
9789,SPCS2,signal peptidase complex subunit 2 homolog (S. cerevisiae),6.01,8.14E-01,0.998,
,AK092578,unknown,2.96,8.14E-01,0.998,
121599,SPIC,Spi-C transcription factor (Spi-1/PU.1 related),2.95,8.15E-01,0.998,
345557,PLCXD3,"phosphatidylinositol-specific phospholipase C, X domain containing 3",6.01,8.15E-01,0.998,
,217155_at_collapsed.par.11.32736389.32736682,unknown,4.45,8.15E-01,0.998,
,C15orf38andAP3S2.aApr07,unknown,7.61,8.15E-01,0.998,
25797,QPCT,glutaminyl-peptide cyclotransferase,16.02,8.15E-01,0.998,
631,BFSP1,"beaded filament structural protein 1, filensin",16.01,8.15E-01,0.998,
80731,THSD7B,"thrombospondin, type I, domain containing 7B",6,8.15E-01,0.998,
55093,WDYHV1,WDYHV motif containing 1,2.94,8.16E-01,0.998,
403313,PPAPDC2,phosphatidic acid phosphatase type 2 domain containing 2,5.99,8.16E-01,0.998,
9454,HOMER3,homer homolog 3 (Drosophila),6,8.15E-01,0.998,
9907,KIAA0415,KIAA0415,10.9,8.16E-01,0.998,
60496,AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,12.58,8.16E-01,0.998,
51027,BOLA1,bolA homolog 1 (E. coli),12.59,8.16E-01,0.998,
83483,PLVAP,plasmalemma vesicle associated protein,12.59,8.16E-01,0.998,
25915,C3orf60,chromosome 3 open reading frame 60,16,8.16E-01,0.998,
,PRR6,unknown,2.94,8.16E-01,0.998,
,RBED1,unknown,2.94,8.16E-01,0.998,
285352,FLJ39534,hypothetical protein FLJ39534,2.94,8.16E-01,0.998,
,217638_at_collapsed.par.3.197560508.197560961,unknown,4.43,8.16E-01,0.998,
,BC037891,unknown,4.43,8.16E-01,0.998,
64218,SEMA4A,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",12.57,8.16E-01,0.998,
9380,GRHPR,glyoxylate reductase/hydroxypyruvate reductase,15.99,8.16E-01,0.998,
8526,DGKE,"diacylglycerol kinase, epsilon 64kDa",16,8.16E-01,0.998,
23491,CES3,carboxylesterase 3,4.43,8.16E-01,0.998,
642345,hCG_1795283,hCG1818123,4.43,8.17E-01,0.999,
57102,C12orf4,chromosome 12 open reading frame 4,12.56,8.17E-01,0.999,
,KIF2AandIPO11.nApr07,unknown,7.58,8.17E-01,0.999,
11264,PXMP4,"peroxisomal membrane protein 4, 24kDa",12.56,8.17E-01,0.999,
,210709_at_collapsed.par.2.187075274.187075816,unknown,4.42,8.17E-01,0.999,
90768,MGC45800,hypothetical protein LOC90768,5.98,8.17E-01,0.999,
,C20orf121,unknown,7.57,8.17E-01,0.999,
7356,SCGB1A1,"secretoglobin, family 1A, member 1 (uteroglobin)",14.25,8.18E-01,0.999,
10664,CTCF,CCCTC-binding factor (zinc finger protein),15.97,8.17E-01,0.999,
27429,HTRA2,HtrA serine peptidase 2,15.97,8.17E-01,0.999,
644617,LOC644617,hypothetical LOC644617,10.87,8.18E-01,0.999,
59283,CACNG8,"calcium channel, voltage-dependent, gamma subunit 8",5.97,8.18E-01,0.999,
79852,ABHD9,abhydrolase domain containing 9,12.55,8.18E-01,0.999,
7137,TNNI3,troponin I type 3 (cardiac),14.25,8.18E-01,0.999,
23070,FTSJD2,FtsJ methyltransferase domain containing 2,2.93,8.18E-01,0.999,
,BC035181,unknown,2.92,8.18E-01,0.999,
150147,C21orf128,chromosome 21 open reading frame 128,4.41,8.18E-01,0.999,
378832,C21orf123,chromosome 21 open reading frame 123,4.41,8.18E-01,0.999,
152078,C3orf55,chromosome 3 open reading frame 55,5.96,8.18E-01,0.999,
3386,ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),15.95,8.18E-01,0.999,
83884,SLC25A2,solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 2,5.96,8.18E-01,0.999,
80273,GRPEL1,"GrpE-like 1, mitochondrial (E. coli)",12.53,8.18E-01,0.999,
27000,DNAJC2,"DnaJ (Hsp40) homolog, subfamily C, member 2",2.92,8.19E-01,0.999,
23543,RBM9,RNA binding motif protein 9,10.85,8.19E-01,0.999,
,AK123977,unknown,4.41,8.19E-01,0.999,
2888,GRB14,growth factor receptor-bound protein 14,15.94,8.19E-01,0.999,
,BC011648,unknown,2.92,8.19E-01,0.999,
5198,PFAS,phosphoribosylformylglycinamidine synthase,2.92,8.19E-01,0.999,
122704,MRPL52,mitochondrial ribosomal protein L52,5.95,8.19E-01,0.999,
146223,CMTM4,CKLF-like MARVEL transmembrane domain containing 4,5.95,8.19E-01,0.999,
197131,UBR1,ubiquitin protein ligase E3 component n-recognin 1,5.96,8.19E-01,0.999,
28966,SNX24,sorting nexin 24,12.52,8.19E-01,0.999,
51177,PLEKHO1,"pleckstrin homology domain containing, family O member 1",12.52,8.19E-01,0.999,
733,C8G,"complement component 8, gamma polypeptide",15.94,8.19E-01,0.999,
1415,CRYBB2,"crystallin, beta B2",9.18,8.19E-01,1,
6619,SNAPC3,"small nuclear RNA activating complex, polypeptide 3, 50kDa",15.93,8.19E-01,1,
11069,RAPGEF4,Rap guanine nucleotide exchange factor (GEF) 4,15.93,8.19E-01,1,
200634,KRTCAP3,keratinocyte associated protein 3,5.95,8.20E-01,1,
78990,OTUB2,"OTU domain, ubiquitin aldehyde binding 2",12.51,8.20E-01,1,
400,ARL1,ADP-ribosylation factor-like 1,15.92,8.20E-01,1,
,AX747630,unknown,2.91,8.20E-01,1,
,jerfler.aApr07-unspliced,unknown,4.39,8.20E-01,1,
,hsa-mir-548d-2,unknown,4.39,8.20E-01,1,
222611,GPR111,G protein-coupled receptor 111,4.39,8.20E-01,1,
285761,DCBLD1,"discoidin, CUB and LCCL domain containing 1",5.94,8.20E-01,1,
127687,C1orf122,chromosome 1 open reading frame 122,5.95,8.20E-01,1,
57586,SYT13,synaptotagmin XIII,12.5,8.20E-01,1,
25978,CHMP2B,chromatin modifying protein 2B,14.2,8.20E-01,1,
5875,RABGGTA,"Rab geranylgeranyltransferase, alpha subunit",15.92,8.20E-01,1,
9028,RHBDL1,"rhomboid, veinlet-like 1 (Drosophila)",15.91,8.20E-01,1,
9015,TAF1A,"TATA box binding protein (TBP)-associated factor, RNA polymerase I, A, 48kDa",15.91,8.20E-01,1,
84319,C3orf26,chromosome 3 open reading frame 26,4.39,8.21E-01,1,
956,ENTPD3,ectonucleoside triphosphate diphosphohydrolase 3,15.91,8.21E-01,1,
221935,SDK1,"sidekick homolog 1, cell adhesion molecule (chicken)",5.93,8.21E-01,1,
56125,PCDHB11,protocadherin beta 11,1.43,9.64E-01,1,
3883,KRT33A,keratin 33A,1.59,9.53E-01,1,
8061,FOSL1,FOS-like antigen 1,1.75,9.41E-01,1,
,PANX1.aApr07,unknown,2.45,8.74E-01,1,
522,ATP5J,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6",2.01,9.19E-01,1,
83656,C8orf12,chromosome 8 open reading frame 12,2.18,9.03E-01,1,
,KIAA1272,unknown,2.58,8.59E-01,1,
,tcag7.1226,unknown,0.88,9.90E-01,1,
9502,XAGE2,"X antigen family, member 2",2.9,8.22E-01,1,
,RP3-477H23.1-001,unknown,2.88,8.24E-01,1,
,CCDC4,unknown,1.6,9.53E-01,1,
91522,COL23A1,"collagen, type XXIII, alpha 1",1.98,9.21E-01,1,
84708,LNX1,ligand of numb-protein X 1,1.12,9.81E-01,1,
199746,U2AF1L4,U2 small nuclear RNA auxiliary factor 1-like 4,1.62,9.51E-01,1,
,FLJ22675,unknown,2.63,8.53E-01,1,
,AX747191,unknown,2.84,8.29E-01,1,
129807,NEU4,sialidase 4,1.07,9.83E-01,1,
134429,STARD4,StAR-related lipid transfer (START) domain containing 4,1.02,9.85E-01,1,
,LOC388419,unknown,1.93,9.26E-01,1,
26172,C3orf41,chromosome 3 open reading frame 41,2.81,8.32E-01,1,
653140,FLJ30851,hypothetical LOC653140,1.62,9.51E-01,1,
,TMEM58,unknown,2.78,8.36E-01,1,
,MGC13114,unknown,1.44,9.63E-01,1,
255330,C3orf46,chromosome 3 open reading frame 46,2.69,8.47E-01,1,
,CCDC16,unknown,2.52,8.66E-01,1,
,C1orf142,unknown,2.21,9.00E-01,1,
,C14orf151,unknown,2.73,8.42E-01,1,
256281,NUDT14,nudix (nucleoside diphosphate linked moiety X)-type motif 14,2.61,8.56E-01,1,
,hCG_1985469,unknown,1.45,9.63E-01,1,
,TMEM157,unknown,1.35,9.69E-01,1,
,LOC389541,unknown,1.73,9.43E-01,1,
,FLJ44968,unknown,0.47,9.98E-01,1,
,LOC150223,unknown,2.89,8.23E-01,1,
84996,C21orf119,chromosome 21 open reading frame 119,1.7,9.45E-01,1,
,C21orf51,unknown,1.31,9.71E-01,1,
