GeneId,GeneSymbol,GeneName,Svalue,Pvalue,Meta-Qvalue,sigCore
4978,OPCML,opioid binding protein/cell adhesion molecule-like,3.90,8.66E-01,8.72E-01,
10542,HBXIP,hepatitis B virus x interacting protein,3.89,8.66E-01,8.72E-01,
844,CASQ1,"calsequestrin 1 (fast-twitch, skeletal muscle)",2.51,8.67E-01,8.72E-01,
5903,RANBP2,RAN binding protein 2,3.89,8.67E-01,8.72E-01,
9568,GABBR2,"gamma-aminobutyric acid (GABA) B receptor, 2",3.89,8.67E-01,8.72E-01,
,HNRPH2,unknown,2.51,8.68E-01,8.72E-01,
23191,CYFIP1,cytoplasmic FMR1 interacting protein 1,3.88,8.68E-01,8.72E-01,
23066,CAND2,cullin-associated and neddylation-dissociated 2 (putative),3.88,8.67E-01,8.72E-01,
9320,TRIP12,thyroid hormone receptor interactor 12,3.88,8.68E-01,8.72E-01,
1780,DYNC1I1,"dynein, cytoplasmic 1, intermediate chain 1",3.88,8.68E-01,8.72E-01,
60370,AVPI1,arginine vasopressin-induced 1,2.50,8.68E-01,8.72E-01,
55009,C19orf24,chromosome 19 open reading frame 24,2.50,8.68E-01,8.72E-01,
9495,AKAP5,A kinase (PRKA) anchor protein 5,3.87,8.68E-01,8.73E-01,
26507,CNNM1,cyclin M1,2.50,8.69E-01,8.73E-01,
83468,GLT8D2,glycosyltransferase 8 domain containing 2,2.49,8.69E-01,8.73E-01,
,C1orf41,unknown,2.49,8.69E-01,8.73E-01,
27339,PRPF19,PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae),3.86,8.70E-01,8.73E-01,
9927,MFN2,mitofusin 2,3.86,8.69E-01,8.73E-01,
3671,ISLR,immunoglobulin superfamily containing leucine-rich repeat,3.86,8.70E-01,8.73E-01,
312,ANXA13,annexin A13,3.86,8.70E-01,8.73E-01,
29978,UBQLN2,ubiquilin 2,3.86,8.70E-01,8.73E-01,
6489,ST8SIA1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",3.86,8.70E-01,8.73E-01,
10923,SUB1,SUB1 homolog (S. cerevisiae),2.49,8.70E-01,8.73E-01,
64388,GREM2,"gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)",2.48,8.70E-01,8.73E-01,
7305,TYROBP,TYRO protein tyrosine kinase binding protein,3.85,8.70E-01,8.73E-01,
8535,CBX4,"chromobox homolog 4 (Pc class homolog, Drosophila)",3.85,8.71E-01,8.74E-01,
7884,SLBP,stem-loop binding protein,3.84,8.71E-01,8.74E-01,
6309,SC5DL,"sterol-C5-desaturase (ERG3 delta-5-desaturase homolog, S. cerevisiae)-like",2.47,8.72E-01,8.75E-01,
8480,RAE1,RAE1 RNA export 1 homolog (S. pombe),3.83,8.72E-01,8.75E-01,
9978,RBX1,ring-box 1,2.46,8.73E-01,8.75E-01,
8471,IRS4,insulin receptor substrate 4,3.82,8.73E-01,8.75E-01,
84830,C6orf105,chromosome 6 open reading frame 105,3.82,8.73E-01,8.75E-01,
51362,CDC40,cell division cycle 40 homolog (S. cerevisiae),3.82,8.73E-01,8.75E-01,
6550,SLC9A3,"solute carrier family 9 (sodium/hydrogen exchanger), member 3",3.81,8.74E-01,8.76E-01,
79631,EFTUD1,elongation factor Tu GTP binding domain containing 1,2.45,8.74E-01,8.76E-01,
90199,WFDC8,WAP four-disulfide core domain 8,2.45,8.74E-01,8.76E-01,
9479,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1,2.44,8.75E-01,8.77E-01,
1823,DSC1,desmocollin 1,3.79,8.75E-01,8.77E-01,
3298,HSF2,heat shock transcription factor 2,3.79,8.76E-01,8.77E-01,
55653,BCAS4,breast carcinoma amplified sequence 4,2.43,8.76E-01,8.78E-01,
54344,DPM3,dolichyl-phosphate mannosyltransferase polypeptide 3,2.43,8.76E-01,8.78E-01,
4112,MAGEB1,"melanoma antigen family B, 1",3.78,8.76E-01,8.78E-01,
2207,FCER1G,"Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide",3.78,8.76E-01,8.78E-01,
56005,C19orf10,chromosome 19 open reading frame 10,3.78,8.76E-01,8.78E-01,
157922,CAMSAP1,calmodulin regulated spectrin-associated protein 1,3.78,8.76E-01,8.78E-01,
5149,PDE6H,"phosphodiesterase 6H, cGMP-specific, cone, gamma",3.78,8.76E-01,8.78E-01,
6729,SRP54,signal recognition particle 54kDa,3.78,8.77E-01,8.78E-01,
2878,GPX3,glutathione peroxidase 3 (plasma),3.77,8.77E-01,8.78E-01,
4358,MPV17,MpV17 mitochondrial inner membrane protein,2.42,8.78E-01,8.78E-01,
55220,KLHDC8A,kelch domain containing 8A,2.42,8.78E-01,8.78E-01,
8317,CDC7,cell division cycle 7 homolog (S. cerevisiae),3.76,8.78E-01,8.78E-01,
6879,TAF7,"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa",3.76,8.78E-01,8.78E-01,
25804,LSM4,"LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)",3.77,8.77E-01,8.78E-01,
7319,UBE2A,ubiquitin-conjugating enzyme E2A (RAD6 homolog),3.77,8.77E-01,8.78E-01,
10419,PRMT5,protein arginine methyltransferase 5,2.42,8.78E-01,8.78E-01,
64781,CERK,ceramide kinase,2.41,8.78E-01,8.78E-01,
8867,SYNJ1,synaptojanin 1,3.75,8.79E-01,8.79E-01,
30819,KCNIP2,Kv channel interacting protein 2,2.40,8.79E-01,8.79E-01,
8543,LMO4,LIM domain only 4,3.75,8.79E-01,8.79E-01,
3621,ING1,"inhibitor of growth family, member 1",3.74,8.80E-01,8.79E-01,
3460,IFNGR2,interferon gamma receptor 2 (interferon gamma transducer 1),3.74,8.79E-01,8.79E-01,
51690,LSM7,"LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)",3.74,8.80E-01,8.79E-01,
29929,ALG6,"asparagine-linked glycosylation 6, alpha-1,3-glucosyltransferase homolog (S. cerevisiae)",2.40,8.80E-01,8.79E-01,
6328,SCN3A,"sodium channel, voltage-gated, type III, alpha subunit",2.39,8.80E-01,8.79E-01,
79161,C7orf23,chromosome 7 open reading frame 23,3.73,8.80E-01,8.79E-01,
26017,FAM32A,"family with sequence similarity 32, member A",2.39,8.81E-01,8.80E-01,
6039,RNASE6,"ribonuclease, RNase A family, k6",3.72,8.81E-01,8.80E-01,
54985,HCFC1R1,host cell factor C1 regulator 1 (XPO1 dependent),2.38,8.81E-01,8.80E-01,
8487,SIP1,survival of motor neuron protein interacting protein 1,2.38,8.81E-01,8.80E-01,
51182,HSPA14,heat shock 70kDa protein 14,2.38,8.81E-01,8.80E-01,
2743,GLRB,"glycine receptor, beta",3.72,8.81E-01,8.80E-01,
8518,IKBKAP,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein",3.72,8.82E-01,8.80E-01,
64960,MRPS15,mitochondrial ribosomal protein S15,2.38,8.82E-01,8.80E-01,
1892,ECHS1,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial",3.71,8.82E-01,8.81E-01,
,AY672104,unknown,2.37,8.83E-01,8.81E-01,
25975,EGFL6,"EGF-like-domain, multiple 6",2.37,8.83E-01,8.81E-01,
8893,EIF2B5,"eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa",3.69,8.84E-01,8.81E-01,
10486,CAP2,"CAP, adenylate cyclase-associated protein, 2 (yeast)",3.69,8.84E-01,8.82E-01,
79590,MRPL24,mitochondrial ribosomal protein L24,2.35,8.85E-01,8.83E-01,
10983,CCNI,cyclin I,3.67,8.85E-01,8.83E-01,
5922,RASA2,RAS p21 protein activator 2,3.66,8.86E-01,8.84E-01,
10178,ODZ1,"odz, odd Oz/ten-m homolog 1(Drosophila)",3.66,8.86E-01,8.84E-01,
53339,BTBD1,BTB (POZ) domain containing 1,2.34,8.86E-01,8.84E-01,
10955,SERINC3,serine incorporator 3,3.66,8.87E-01,8.84E-01,
1436,CSF1R,colony stimulating factor 1 receptor,0.20,1.00E+00,8.84E-01,
10963,STIP1,stress-induced-phosphoprotein 1,1.27,9.73E-01,8.84E-01,
,UBXD6,unknown,1.32,9.71E-01,8.84E-01,
2197,FAU,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed,2.18,9.02E-01,8.84E-01,
,FAM130A1,unknown,0.29,1.00E+00,8.84E-01,
3742,KCNA6,"potassium voltage-gated channel, shaker-related subfamily, member 6",0.80,9.92E-01,8.84E-01,
5714,PSMD8,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8",0.26,1.00E+00,8.84E-01,
2550,GABBR1,"gamma-aminobutyric acid (GABA) B receptor, 1",1.50,9.59E-01,8.84E-01,
10554,AGPAT1,"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)",1.03,9.84E-01,8.84E-01,
23291,FBXW11,F-box and WD repeat domain containing 11,1.08,9.83E-01,8.84E-01,
9277,WDR46,WD repeat domain 46,1.15,9.79E-01,8.84E-01,
221443,C6orf130,chromosome 6 open reading frame 130,1.13,9.80E-01,8.84E-01,
1829,DSG2,desmoglein 2,1.51,9.59E-01,8.84E-01,
11249,NXPH2,neurexophilin 2,1.85,9.33E-01,8.84E-01,
2181,ACSL3,acyl-CoA synthetase long-chain family member 3,1.94,9.25E-01,8.84E-01,
8869,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",2.31,8.90E-01,8.84E-01,
7029,TFDP2,transcription factor Dp-2 (E2F dimerization partner 2),1.92,9.27E-01,8.84E-01,
573,BAG1,BCL2-associated athanogene,1.32,9.71E-01,8.84E-01,
10531,PITRM1,pitrilysin metallopeptidase 1,0.54,9.97E-01,8.84E-01,
27255,CNTN6,contactin 6,2.18,9.02E-01,8.84E-01,
5701,PSMC2,"proteasome (prosome, macropain) 26S subunit, ATPase, 2",1.19,9.77E-01,8.84E-01,
,AF070534,unknown,0.33,9.99E-01,8.84E-01,
6543,SLC8A2,"solute carrier family 8 (sodium/calcium exchanger), member 2",0.20,1.00E+00,8.84E-01,
8705,B3GALT4,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4",1.63,9.50E-01,8.84E-01,
5799,PTPRN2,"protein tyrosine phosphatase, receptor type, N polypeptide 2",0.34,9.99E-01,8.84E-01,
3608,ILF2,"interleukin enhancer binding factor 2, 45kDa",0.29,1.00E+00,8.84E-01,
5136,PDE1A,"phosphodiesterase 1A, calmodulin-dependent",0.71,9.94E-01,8.84E-01,
5631,PRPS1,phosphoribosyl pyrophosphate synthetase 1,0.68,9.95E-01,8.84E-01,
22908,SACM1L,SAC1 suppressor of actin mutations 1-like (yeast),1.18,9.78E-01,8.84E-01,
5216,PFN1,profilin 1,0.42,9.99E-01,8.84E-01,
8448,DOC2A,"double C2-like domains, alpha",0.10,1.00E+00,8.84E-01,
,RBM13,unknown,1.34,9.69E-01,8.84E-01,
10949,HNRNPA0,heterogeneous nuclear ribonucleoprotein A0,0.53,9.97E-01,8.84E-01,
7417,VDAC2,voltage-dependent anion channel 2,0.36,9.99E-01,8.84E-01,
,AK094929,unknown,1.27,9.73E-01,8.84E-01,
,MEGF4,unknown,0.35,9.99E-01,8.84E-01,
6499,SKIV2L,superkiller viralicidic activity 2-like (S. cerevisiae),1.52,9.58E-01,8.84E-01,
2903,GRIN2A,"glutamate receptor, ionotropic, N-methyl D-aspartate 2A",0.08,1.00E+00,8.84E-01,
2781,GNAZ,"guanine nucleotide binding protein (G protein), alpha z polypeptide",0.81,9.92E-01,8.84E-01,
23338,PHF15,PHD finger protein 15,0.64,9.96E-01,8.84E-01,
,BC032903,unknown,0.78,9.93E-01,8.84E-01,
4717,NDUFC1,"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa",0.97,9.87E-01,8.84E-01,
10467,ZNHIT1,"zinc finger, HIT type 1",1.77,9.39E-01,8.84E-01,
253782,LASS6,"LAG1 homolog, ceramide synthase 6",1.86,9.32E-01,8.84E-01,
8987,STBD1,starch binding domain 1,1.89,9.30E-01,8.84E-01,
11151,CORO1A,"coronin, actin binding protein, 1A",0.12,1.00E+00,8.84E-01,
4758,NEU1,sialidase 1 (lysosomal sialidase),0.23,1.00E+00,8.84E-01,
2558,GABRA5,"gamma-aminobutyric acid (GABA) A receptor, alpha 5",1.66,9.48E-01,8.84E-01,
,KIAA0692,unknown,1.34,9.69E-01,8.84E-01,
201229,LOC201229,hypothetical protein LOC201229,1.79,9.38E-01,8.84E-01,
321,APBA2,"amyloid beta (A4) precursor protein-binding, family A, member 2",1.36,9.68E-01,8.84E-01,
6415,SEPW1,"selenoprotein W, 1",1.06,9.83E-01,8.84E-01,
23543,RBM9,RNA binding motif protein 9,1.01,9.85E-01,8.84E-01,
7407,VARS,valyl-tRNA synthetase,1.56,9.55E-01,8.84E-01,
1020,CDK5,cyclin-dependent kinase 5,0.51,9.98E-01,8.84E-01,
9521,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1,0.36,9.99E-01,8.84E-01,
10211,FLOT1,flotillin 1,0.52,9.98E-01,8.84E-01,
,BHLHB2,unknown,2.24,8.97E-01,8.84E-01,
,KIAA0985,unknown,0.13,1.00E+00,8.84E-01,
5683,PSMA2,"proteasome (prosome, macropain) subunit, alpha type, 2",1.46,9.62E-01,8.84E-01,
,MIR16,unknown,2.23,8.97E-01,8.84E-01,
23125,CAMTA2,calmodulin binding transcription activator 2,1.85,9.33E-01,8.84E-01,
,LOC130074,unknown,0.93,9.88E-01,8.84E-01,
4733,DRG1,developmentally regulated GTP binding protein 1,1.79,9.38E-01,8.84E-01,
54432,YIPF1,"Yip1 domain family, member 1",0.52,9.98E-01,8.84E-01,
,tcag7.1314,unknown,1.30,9.72E-01,8.84E-01,
,XAB1,unknown,0.35,9.99E-01,8.84E-01,
10669,CGREF1,cell growth regulator with EF-hand domain 1,0.42,9.99E-01,8.84E-01,
11140,CDC37,cell division cycle 37 homolog (S. cerevisiae),0.37,9.99E-01,8.84E-01,
,AK025581,unknown,0.64,9.96E-01,8.84E-01,
81614,NIPA2,non imprinted in Prader-Willi/Angelman syndrome 2,2.15,9.06E-01,8.84E-01,
58477,SRPRB,"signal recognition particle receptor, B subunit",1.03,9.85E-01,8.84E-01,
4074,M6PR,mannose-6-phosphate receptor (cation dependent),0.95,9.88E-01,8.84E-01,
57102,C12orf4,chromosome 12 open reading frame 4,1.34,9.70E-01,8.84E-01,
2785,GNG3,"guanine nucleotide binding protein (G protein), gamma 3",0.36,9.99E-01,8.84E-01,
4692,NDN,necdin homolog (mouse),0.91,9.89E-01,8.84E-01,
10808,HSPH1,heat shock 105kDa/110kDa protein 1,1.91,9.28E-01,8.84E-01,
8706,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",1.68,9.46E-01,8.84E-01,
51024,FIS1,fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae),0.95,9.87E-01,8.84E-01,
51501,C11orf73,chromosome 11 open reading frame 73,0.84,9.91E-01,8.84E-01,
28998,MRPL13,mitochondrial ribosomal protein L13,0.89,9.89E-01,8.84E-01,
54360,CYTL1,cytokine-like 1,1.10,9.82E-01,8.84E-01,
60559,SPCS3,signal peptidase complex subunit 3 homolog (S. cerevisiae),1.67,9.48E-01,8.84E-01,
6799,SULT1A2,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 2",1.36,9.68E-01,8.84E-01,
712,C1QA,"complement component 1, q subcomponent, A chain",0.54,9.97E-01,8.84E-01,
56904,SH3GLB2,SH3-domain GRB2-like endophilin B2,0.96,9.87E-01,8.84E-01,
51506,UFC1,ubiquitin-fold modifier conjugating enzyme 1,1.99,9.21E-01,8.84E-01,
50,ACO2,"aconitase 2, mitochondrial",0.78,9.92E-01,8.84E-01,
9240,PNMA1,paraneoplastic antigen MA1,0.74,9.94E-01,8.84E-01,
11331,PHB2,prohibitin 2,1.79,9.38E-01,8.84E-01,
81555,YIPF5,"Yip1 domain family, member 5",1.60,9.53E-01,8.84E-01,
10382,TUBB4,"tubulin, beta 4",2.13,9.08E-01,8.84E-01,
55859,BEX1,"brain expressed, X-linked 1",1.21,9.76E-01,8.84E-01,
90480,GADD45GIP1,"growth arrest and DNA-damage-inducible, gamma interacting protein 1",2.05,9.15E-01,8.84E-01,
10273,STUB1,STIP1 homology and U-box containing protein 1,1.06,9.83E-01,8.84E-01,
79568,C2orf47,chromosome 2 open reading frame 47,0.83,9.91E-01,8.84E-01,
85452,KIAA1751,KIAA1751,1.69,9.46E-01,8.84E-01,
25837,RAB26,"RAB26, member RAS oncogene family",0.82,9.92E-01,8.84E-01,
2938,GSTA1,glutathione S-transferase alpha 1,2.25,8.96E-01,8.84E-01,
80023,NRSN2,neurensin 2,1.57,9.55E-01,8.84E-01,
28958,CCDC56,coiled-coil domain containing 56,0.96,9.87E-01,8.84E-01,
29108,PYCARD,PYD and CARD domain containing,1.67,9.48E-01,8.84E-01,
65993,MRPS34,mitochondrial ribosomal protein S34,1.88,9.30E-01,8.84E-01,
29094,HSPC159,galectin-related protein,1.70,9.45E-01,8.84E-01,
4237,MFAP2,microfibrillar-associated protein 2,1.74,9.42E-01,8.84E-01,
4191,MDH2,"malate dehydrogenase 2, NAD (mitochondrial)",0.45,9.98E-01,8.84E-01,
27012,KCNV1,"potassium channel, subfamily V, member 1",0.91,9.89E-01,8.84E-01,
9055,PRC1,protein regulator of cytokinesis 1,2.02,9.18E-01,8.84E-01,
11264,PXMP4,"peroxisomal membrane protein 4, 24kDa",2.26,8.94E-01,8.84E-01,
51026,GOLT1B,golgi transport 1 homolog B (S. cerevisiae),2.18,9.02E-01,8.84E-01,
56654,NPDC1,"neural proliferation, differentiation and control, 1",0.44,9.98E-01,8.84E-01,
53826,FXYD6,FXYD domain containing ion transport regulator 6,0.64,9.96E-01,8.84E-01,
6827,SUPT4H1,suppressor of Ty 4 homolog 1 (S. cerevisiae),2.00,9.20E-01,8.84E-01,
80142,PTGES2,prostaglandin E synthase 2,0.61,9.96E-01,8.84E-01,
81831,NETO2,neuropilin (NRP) and tolloid (TLL)-like 2,1.39,9.66E-01,8.84E-01,
29099,COMMD9,COMM domain containing 9,1.34,9.70E-01,8.84E-01,
6921,TCEB1,"transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)",1.52,9.58E-01,8.84E-01,
4708,NDUFB2,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa",0.84,9.91E-01,8.84E-01,
79573,TTC13,tetratricopeptide repeat domain 13,2.24,8.96E-01,8.84E-01,
27018,NGFRAP1,nerve growth factor receptor (TNFRSF16) associated protein 1,1.66,9.48E-01,8.84E-01,
11284,PNKP,polynucleotide kinase 3'-phosphatase,2.09,9.12E-01,8.84E-01,
26658,OR7C2,"olfactory receptor, family 7, subfamily C, member 2",2.22,8.99E-01,8.84E-01,
78991,PCYOX1L,prenylcysteine oxidase 1 like,0.63,9.96E-01,8.84E-01,
51728,POLR3K,"polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa",1.62,9.51E-01,8.84E-01,
5931,RBBP7,retinoblastoma binding protein 7,2.16,9.05E-01,8.84E-01,
81571,C9orf45,chromosome 9 open reading frame 45,1.46,9.62E-01,8.84E-01,
57446,NDRG3,NDRG family member 3,0.34,9.99E-01,8.84E-01,
53346,TM6SF1,transmembrane 6 superfamily member 1,0.80,9.92E-01,8.84E-01,
4993,OR2C1,"olfactory receptor, family 2, subfamily C, member 1",2.05,9.15E-01,8.84E-01,
54187,NANS,N-acetylneuraminic acid synthase,1.71,9.45E-01,8.84E-01,
24145,PANX1,pannexin 1,1.89,9.29E-01,8.84E-01,
51292,GMPR2,guanosine monophosphate reductase 2,0.24,1.00E+00,8.84E-01,
29796,UCRC,ubiquinol-cytochrome c reductase complex (7.2 kD),1.32,9.71E-01,8.84E-01,
29105,C16orf80,chromosome 16 open reading frame 80,0.55,9.97E-01,8.84E-01,
55700,MAP7D1,MAP7 domain containing 1,0.91,9.89E-01,8.84E-01,
376267,RAB15,"RAB15, member RAS onocogene family",0.13,1.00E+00,8.84E-01,
55795,PCID2,PCI domain containing 2,2.32,8.89E-01,8.84E-01,
26502,NARF,nuclear prelamin A recognition factor,1.14,9.80E-01,8.84E-01,
26517,TIMM13,translocase of inner mitochondrial membrane 13 homolog (yeast),2.16,9.04E-01,8.84E-01,
9093,DNAJA3,"DnaJ (Hsp40) homolog, subfamily A, member 3",1.66,9.48E-01,8.84E-01,
78986,DUSP26,dual specificity phosphatase 26 (putative),1.46,9.62E-01,8.84E-01,
26589,MRPL46,mitochondrial ribosomal protein L46,0.36,9.99E-01,8.84E-01,
79147,FKRP,fukutin related protein,0.43,9.99E-01,8.84E-01,
26012,NELF,nasal embryonic LHRH factor,1.14,9.80E-01,8.84E-01,
56934,CA10,carbonic anhydrase X,1.64,9.49E-01,8.84E-01,
26958,COPG2,"coatomer protein complex, subunit gamma 2",2.16,9.04E-01,8.84E-01,
7873,ARMET,"arginine-rich, mutated in early stage tumors",1.81,9.37E-01,8.84E-01,
2873,GPS1,G protein pathway suppressor 1,0.69,9.95E-01,8.84E-01,
51295,ECSIT,ECSIT homolog (Drosophila),1.74,9.42E-01,8.84E-01,
7260,TSSC1,tumor suppressing subtransferable candidate 1,1.88,9.31E-01,8.84E-01,
60673,C12orf44,chromosome 12 open reading frame 44,0.35,9.99E-01,8.84E-01,
3098,HK1,hexokinase 1,0.67,9.95E-01,8.84E-01,
79605,PGBD5,piggyBac transposable element derived 5,0.35,9.99E-01,8.84E-01,
79646,PANK3,pantothenate kinase 3,2.27,8.93E-01,8.84E-01,
26007,DAK,dihydroxyacetone kinase 2 homolog (S. cerevisiae),2.18,9.03E-01,8.84E-01,
9840,KIAA0748,KIAA0748,2.19,9.02E-01,8.84E-01,
64223,GBL,G protein beta subunit-like,1.34,9.70E-01,8.84E-01,
10842,C7orf16,chromosome 7 open reading frame 16,0.39,9.99E-01,8.84E-01,
51428,DDX41,DEAD (Asp-Glu-Ala-Asp) box polypeptide 41,0.93,9.88E-01,8.84E-01,
51073,MRPL4,mitochondrial ribosomal protein L4,1.15,9.79E-01,8.84E-01,
80135,BXDC5,brix domain containing 5,2.14,9.07E-01,8.84E-01,
59343,SENP2,SUMO1/sentrin/SMT3 specific peptidase 2,1.83,9.35E-01,8.84E-01,
476,ATP1A1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",1.27,9.73E-01,8.84E-01,
80146,UXS1,UDP-glucuronate decarboxylase 1,1.13,9.80E-01,8.84E-01,
55800,SCN3B,"sodium channel, voltage-gated, type III, beta",0.56,9.97E-01,8.84E-01,
55061,SUSD4,sushi domain containing 4,0.41,9.99E-01,8.84E-01,
23608,MKRN1,makorin ring finger protein 1,1.33,9.70E-01,8.84E-01,
51400,PPME1,protein phosphatase methylesterase 1,1.93,9.26E-01,8.84E-01,
23587,C17orf81,chromosome 17 open reading frame 81,0.32,9.99E-01,8.84E-01,
51022,GLRX2,glutaredoxin 2,1.73,9.43E-01,8.84E-01,
26256,CABYR,calcium binding tyrosine-(Y)-phosphorylation regulated,0.90,9.89E-01,8.84E-01,
51596,CUTA,cutA divalent cation tolerance homolog (E. coli),1.58,9.54E-01,8.84E-01,
55229,PANK4,pantothenate kinase 4,0.33,9.99E-01,8.84E-01,
7301,TYRO3,TYRO3 protein tyrosine kinase,1.35,9.69E-01,8.84E-01,
26548,ITGB1BP2,integrin beta 1 binding protein (melusin) 2,1.30,9.72E-01,8.84E-01,
28974,C19orf53,chromosome 19 open reading frame 53,2.23,8.97E-01,8.84E-01,
28986,MAGEH1,"melanoma antigen family H, 1",1.20,9.77E-01,8.84E-01,
8733,GPAA1,glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast),0.76,9.93E-01,8.84E-01,
63974,NEUROD6,neurogenic differentiation 6,1.60,9.53E-01,8.84E-01,
55915,LANCL2,LanC lantibiotic synthetase component C-like 2 (bacterial),2.08,9.12E-01,8.84E-01,
51299,NRN1,neuritin 1,1.92,9.27E-01,8.84E-01,
55178,RNMTL1,RNA methyltransferase like 1,1.03,9.84E-01,8.84E-01,
65003,MRPL11,mitochondrial ribosomal protein L11,1.69,9.46E-01,8.84E-01,
9578,CDC42BPB,CDC42 binding protein kinase beta (DMPK-like),2.28,8.92E-01,8.84E-01,
10381,TUBB3,"tubulin, beta 3",0.38,9.99E-01,8.84E-01,
25789,TMEM59L,transmembrane protein 59-like,0.37,9.99E-01,8.84E-01,
1854,DUT,deoxyuridine triphosphatase,2.20,9.00E-01,8.84E-01,
9162,DGKI,"diacylglycerol kinase, iota",1.05,9.84E-01,8.84E-01,
80153,EDC3,enhancer of mRNA decapping 3 homolog (S. cerevisiae),1.69,9.46E-01,8.84E-01,
8933,FAM127A,"family with sequence similarity 127, member A",0.82,9.91E-01,8.84E-01,
81671,TMEM49,transmembrane protein 49,2.12,9.09E-01,8.84E-01,
6118,RPA2,"replication protein A2, 32kDa",0.33,9.99E-01,8.84E-01,
27175,TUBG2,"tubulin, gamma 2",1.10,9.82E-01,8.84E-01,
80755,AARSD1,alanyl-tRNA synthetase domain containing 1,1.90,9.29E-01,8.84E-01,
8195,MKKS,McKusick-Kaufman syndrome,1.68,9.46E-01,8.84E-01,
738,C11orf2,chromosome 11 open reading frame2,0.40,9.99E-01,8.84E-01,
51617,HMP19,HMP19 protein,0.38,9.99E-01,8.84E-01,
56915,EXOSC5,exosome component 5,0.80,9.92E-01,8.84E-01,
51715,RAB23,"RAB23, member RAS oncogene family",1.71,9.45E-01,8.84E-01,
26071,FAM127B,"family with sequence similarity 127, member B",0.95,9.87E-01,8.84E-01,
26255,PTTG3,pituitary tumor-transforming 3,1.33,9.70E-01,8.84E-01,
,AK027257,unknown,1.69,9.46E-01,8.84E-01,
53829,P2RY13,"purinergic receptor P2Y, G-protein coupled, 13",0.70,9.95E-01,8.84E-01,
64100,ELSPBP1,epididymal sperm binding protein 1,2.01,9.19E-01,8.84E-01,
51603,KIAA0859,KIAA0859,2.21,8.99E-01,8.84E-01,
84934,C12orf52,chromosome 12 open reading frame 52,1.89,9.30E-01,8.84E-01,
79369,B3GNT4,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4",2.01,9.19E-01,8.84E-01,
51307,FAM53C,"family with sequence similarity 53, member C",2.19,9.01E-01,8.84E-01,
80213,TM2D3,TM2 domain containing 3,1.49,9.60E-01,8.84E-01,
80235,PIGZ,"phosphatidylinositol glycan anchor biosynthesis, class Z",0.36,9.99E-01,8.84E-01,
10678,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",1.63,9.50E-01,8.84E-01,
51079,NDUFA13,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13",0.34,9.99E-01,8.84E-01,
3281,HSBP1,heat shock factor binding protein 1,1.45,9.63E-01,8.84E-01,
435,ASL,argininosuccinate lyase,1.02,9.85E-01,8.84E-01,
4886,NPY1R,neuropeptide Y receptor Y1,1.46,9.62E-01,8.84E-01,
27034,ACAD8,"acyl-Coenzyme A dehydrogenase family, member 8",0.29,1.00E+00,8.84E-01,
1149,CIDEA,cell death-inducing DFFA-like effector a,1.29,9.72E-01,8.84E-01,
8835,SOCS2,suppressor of cytokine signaling 2,1.03,9.85E-01,8.84E-01,
28985,MCTS1,malignant T cell amplified sequence 1,0.76,9.93E-01,8.84E-01,
27330,RPS6KA6,"ribosomal protein S6 kinase, 90kDa, polypeptide 6",2.32,8.88E-01,8.84E-01,
51440,HPCAL4,hippocalcin like 4,1.92,9.27E-01,8.84E-01,
29911,HOOK2,hook homolog 2 (Drosophila),0.07,1.00E+00,8.84E-01,
